sample,Loss_LAL,Loss_LAM,Loss_LAU,Win_LAL,Win_LAM,Win_LAU
364,0.362966236,0.434958247,0.11167132,0.544813517,0.646808105,0.257989954
365,0.643287106,0.444874628,0.25094211,0.657626362,0.577931075,0.201465272
366,0.598998872,0.576543791,0.15414417,0.70343153,0.563708564,0.205277308
367,0.556051975,0.517399965,0.103564679,0.521103809,0.61326759,0.250252756
368,0.545240109,0.640493783,0.259942645,0.48649263,0.748567457,0.501393032
369,0.542035606,0.620220349,0.3294557,0.546890067,0.67610594,0.393635396
370,0.487962851,0.382432541,0.336268176,0.528985988,0.678607006,0.36135087
371,0.544039362,0.366992301,0.29124245,0.630155045,0.792419107,0.445485651
372,0.548617554,0.487291415,0.300591256,0.644390689,0.651881498,0.195821138
373,0.440036943,0.474157341,0.435371,0.54386589,0.412601143,0.148770767
374,0.395191269,0.490538851,0.394850943,0.71031413,0.705429695,0.326994103
375,0.501430616,0.411566475,0.112571693,0.619260517,0.525291765,0.386025393
376,0.236342347,0.340958481,0.212735459,0.618310647,0.471875691,0.34152447
377,0.378257139,0.478109142,0.327685027,0.539933542,0.646697451,0.2909687
378,0.474423335,0.335874282,0.046224688,0.566939013,0.458568599,0.274516268
379,0.416025085,0.50368864,0.373644703,0.459951426,0.542148311,0.369303322
380,0.528706935,0.455015932,0.212457021,0.597259811,0.647684154,0.285003887
381,0.404662779,0.314835093,0.249576383,0.751248934,0.663456023,0.258673311
382,0.349122234,0.454048455,0.204093932,0.526681082,0.492638443,0.433038599
383,0.577781053,0.32698911,0.391366227,0.474964125,0.657857793,0.359482168
384,0.670116814,0.545946528,0.147060017,0.603576058,0.551917657,0.283761456
385,0.461977795,0.563566347,0.126060631,0.580666687,0.746783903,0.31522043
386,0.425467763,0.475042409,0.249891956,0.766449159,0.737201671,0.212255553
387,0.458032252,0.499148571,0.248251106,0.606655955,0.664498929,0.249340679
388,0.381253925,0.405141752,0.122059054,0.50272231,0.844079225,0.27928484
389,0.570099111,0.411432182,0.248747347,0.638396503,0.74190756,0.427127802
390,0.48345891,0.60778503,0.196179619,0.672086888,0.746679636,0.26549903
391,0.395596054,0.60233267,0.121105365,0.83573467,0.63829195,0.131770886
392,0.639198449,0.367097789,0.298045868,0.488200403,0.782625562,0.467021837
393,0.331120699,0.537736355,0.173138691,0.581760281,0.505200175,0.304849069
394,0.366700032,0.574546614,0.237689235,0.631278095,0.574766945,0.38450705
395,0.477050646,0.596213018,0.156868873,0.568053343,0.607146324,0.524212296
396,0.415572458,0.396862201,0.35414406,0.582550299,0.560011955,0.121764618
397,0.597772413,0.388460439,0.271167217,0.571116758,0.614722898,0.253924257
398,0.559632761,0.402500774,0.23965755,0.576743497,0.610163114,0.331701989
399,0.360386107,0.386712784,0.18019713,0.691939085,0.571942693,0.246321564
400,0.189094514,0.550252107,0.176864026,0.634143948,0.585249169,0.235306212
401,0.486957077,0.455547394,0.283037522,0.479124488,0.5641165,0.372741564
402,0.452092148,0.666383263,0.297965025,0.731284764,0.658178711,0.220896474
403,0.54737731,0.586716271,0.334281573,0.77202143,0.659974403,0.473120454
404,0.420577701,0.333005156,0.377154446,0.70079423,0.633477239,0.3315614
405,0.315799113,0.442205083,0.061316667,0.44706262,0.530071416,0.136458848
406,0.500834012,0.55545994,0.25051206,0.52562236,0.512683097,0.23810771
407,0.496409197,0.438297462,0.106911882,0.563677489,0.548932474,0.394273668
408,0.59464666,0.585012737,0.385532931,0.632801191,0.719092914,0.17380596
409,0.549500329,0.382876802,0.376109095,0.525110068,0.669214647,0.256419426
410,0.469464379,0.545538133,0.232814874,0.535779645,0.480978638,0.281194808
411,0.429595051,0.479179913,0.059874002,0.425869318,0.476096095,0.359129387
412,0.250323908,0.559083873,0.089968199,0.550596238,0.436427925,0.17503537
413,0.433958933,0.498832416,0.363317422,0.623510425,0.674752409,0.082539072
414,0.392756142,0.376475193,0.232324274,0.377985182,0.661804015,0.226956627
415,0.547321948,0.46856261,0.301165215,0.632627333,0.614481885,0.180591658
416,0.459043057,0.585330742,0.315081326,0.559866756,0.580709831,0.321468541
417,0.385748192,0.388058913,0.176390958,0.487776693,0.629642731,0.395704568
418,0.403405512,0.40181724,0.209026256,0.484626287,0.607709471,0.458755619
419,0.420330404,0.486848193,0.262238111,0.649307652,0.608264713,0.405926004
420,0.488628496,0.355682701,0.227627085,0.449477864,0.678679138,0.226845694
421,0.400084675,0.446608059,0.27873346,0.612447827,0.503747342,0.233476943
422,0.50996468,0.640913703,0.272748049,0.53411684,0.477987202,0.268738024
423,0.257648843,0.400398033,0.116547003,0.480371636,0.42170499,0.317424096
424,0.337438607,0.288849066,0.16502692,0.37071304,0.484240545,0.237774542
425,0.428857257,0.442477778,0.248773279,0.680696942,0.556330411,0.485273938
426,0.507515097,0.428514957,0.073986341,0.550382963,0.441302461,0.157120048
427,0.538062029,0.446083549,0.261535664,0.501100967,0.583049836,0.171627588
428,0.401104627,0.435422627,0.134028012,0.63697803,0.57574272,0.317680931
429,0.385805411,0.39802154,0.303816543,0.535229015,0.594692465,0.363402107
430,0.363835959,0.501881142,0.397887349,0.715197853,0.827874546,0.35003666
431,0.25244538,0.427930933,0.287903598,0.697539584,0.575787419,0.168992063
432,0.436164608,0.544899903,0.14743705,0.642025514,0.482047814,0.397231545
433,0.494262789,0.532475721,0.129597011,0.612712981,0.761200907,0.310902192
434,0.475467814,0.250213805,0.414257356,0.562106855,0.541565869,0.275254681
435,0.40744048,0.502474463,0.174284593,0.692590409,0.358328125,0.259707806
436,0.471264147,0.418580656,0.241410023,0.721195555,0.709377678,0.38433764
437,0.408929248,0.416861041,0.209103009,0.688187003,0.588063415,0.329814699
438,0.404755834,0.388617992,0.323193119,0.757181671,0.621314383,0.13506995
439,0.695883516,0.306905511,0.364495065,0.804493972,0.519128406,0.355559159
440,0.467494374,0.466552479,0.250781075,0.717222319,0.621702155,0.400929679
441,0.381741113,0.431656562,0.349286289,0.584456688,0.637141429,0.178654983
442,0.388087019,0.379195724,0.162297093,0.574583454,0.641275428,0.397576535
443,0.528228269,0.473692741,0.237673421,0.551797814,0.48634445,0.296454982
444,0.492825822,0.450012089,0.180727174,0.441871073,0.602156845,0.239248507
445,0.432580717,0.358524503,0.142283032,0.454126683,0.849498239,0.215895919
446,0.487897409,0.390700103,0.286964563,0.489468559,0.456531882,0.366343229
447,0.389768456,0.485258321,0.28056365,0.411660882,0.649291834,0.026428966
448,0.234001256,0.498787236,0.441337563,0.538742411,0.61348956,0.035252498
449,0.450556284,0.447696336,0.253302727,0.625007974,0.892160484,0.341970432
450,0.268355229,0.452198879,0.094162318,0.61056649,0.780150248,0.249415272
451,0.27917499,0.419336475,0.298955964,0.399530039,0.761848604,0.211132166
452,0.511889996,0.500144974,0.312650478,0.806809292,0.769810462,0.144351117
453,0.489113643,0.409811788,0.333330067,0.86741972,0.558354052,0.206042638
454,0.407259218,0.458198573,0.315489826,0.795155331,0.605320846,0.102683712
455,0.335164202,0.586663765,0.148437025,0.623603698,0.395538368,0.260779736
456,0.498338688,0.566556216,0.287775524,0.73109719,0.756844643,0.267648676
457,0.60916691,0.394408397,0.205550193,0.817064147,0.522801391,0.331453307
458,0.309043725,0.541328184,0.333178282,0.776992139,0.589074003,0.444785111
459,0.469035602,0.618710289,0.255420241,0.71832221,0.691508702,0.352752191
460,0.395170699,0.505798842,0.22140326,0.589032524,0.397802127,0.366405753
461,0.484845344,0.422519145,0.257119749,0.676452657,0.407751096,0.380904467
462,0.35734302,0.557596819,0.365907202,0.583314215,0.480399949,0.347076094
463,0.467588054,0.418347187,0.210890571,0.600126401,0.322881197,0.335477239
464,0.445871033,0.416828349,0.297992453,0.425107999,0.601979961,0.253832575
465,0.388180333,0.597502056,0.354709962,0.756355793,0.60681247,0.305374446
466,0.420196513,0.347081257,0.186138573,0.554212703,0.483147531,0.30025042
467,0.568951736,0.359267636,0.394479665,0.647679874,0.445674008,0.279700649
468,0.228841676,0.209502301,0.333810565,0.709203605,0.384045213,0.382921344
469,0.567799498,0.273803254,0.279315229,0.512723712,0.551264314,0.222525465
470,0.337463373,0.500965506,0.408258227,0.719572795,0.524555342,0.452553731
471,0.394160583,0.424623061,0.464858996,0.462104459,0.559609277,0.468749089
472,0.354927592,0.532854168,-0.013353252,0.560912649,0.476592454,0.237874895
473,0.378958278,0.590438182,0.171340796,0.672995356,0.50657444,0.184249936
474,0.374007698,0.469113562,0.219705152,0.574386427,0.4113812,0.238969389
475,0.366889452,0.360292634,0.305468735,0.444333731,0.575174907,0.15301162
476,0.377517044,0.559334365,0.327282818,0.328174445,0.481243266,0.302078858
477,0.351906487,0.579030426,0.222193545,0.594012502,0.528932049,0.396120685
478,0.555167372,0.377738216,0.277702888,0.473033278,0.633073131,0.165464094
479,0.267635965,0.181997697,0.343971669,0.696637796,0.70984163,0.359340169
480,0.565608592,0.534746219,0.270744755,0.519938552,0.720266627,0.372751914
481,0.567489937,0.537767384,0.317642639,0.634219084,0.544738143,0.445776012
482,0.446397848,0.43762704,0.162193278,0.57612189,0.636449843,0.561104106
483,0.547603284,0.543529736,0.395778973,0.48672093,0.600722999,0.348766738
484,0.413152086,0.714329983,0.304162053,0.46401799,0.485814468,0.302073773
485,0.424130453,0.312928229,0.325928898,0.59920809,0.690751526,0.408154454
486,0.541491351,0.46218767,0.312921071,0.659431671,0.626361135,0.320246384
487,0.304398712,0.487294694,0.289329951,0.578996382,0.539519697,0.254577891
488,0.53492685,0.552327303,0.266910124,0.575299711,0.543471148,0.373303358
489,0.342934616,0.392863568,0.415140455,0.665892656,0.624987665,0.345858054
490,0.581534924,0.23253178,0.183063624,0.428216395,0.502597762,0.417218144
491,0.388543806,0.370168868,0.296440736,0.359459482,0.544634823,0.406171274
492,0.557058989,0.404881291,0.137448888,0.525206564,0.55811109,0.152521253
493,0.45047184,0.677424606,0.439936981,0.830807605,0.591694447,0.145088251
494,0.421916615,0.402463216,0.269530268,0.611980182,0.627819704,-0.00656464
495,0.401848911,0.468118415,0.194912299,0.608407768,0.651944371,0.313190556
496,0.435000094,0.215217542,0.401655668,0.769265511,0.757218059,0.271529739
497,0.399232745,0.568518431,0.096107542,0.736293246,0.472563989,0.279178122
498,0.240196305,0.628402591,0.395585594,0.687595535,0.585639522,0.456009138
499,0.234389388,0.430238254,0.615773226,0.687575769,0.47074386,0.047232656
500,0.732904578,0.506525688,0.392269287,0.78699174,0.626318961,0.271621753
501,0.355265164,0.538239697,0.463814256,0.508578204,0.486884997,0.134883215
502,0.473987809,0.485836041,0.342492928,0.725457628,0.492696597,0.449354356
503,0.377692605,0.494671396,0.201972219,0.473316046,0.477388685,0.206264011
504,0.562542768,0.410098404,0.265278321,0.437587572,0.619840448,0.254541995
505,0.236594201,0.629111503,0.227636798,0.54705371,0.745542757,0.287420161
506,0.251555852,0.27479581,0.1492674,0.451804534,0.671015166,0.474416334
507,0.39099417,0.50590586,0.228556858,0.737668993,0.571591779,0.340701475
508,0.486548083,0.418390367,0.24650031,0.54075334,0.685510202,0.350915924
509,0.403836656,0.378996671,0.315143076,0.647937363,0.407081741,0.053186118
510,0.390208992,0.46252889,0.304947931,0.643264805,0.75251217,0.370030993
511,0.501739871,0.492406685,0.420092542,0.650080449,0.56813448,0.246185012
512,0.693829821,0.43533183,0.223816648,0.690674134,0.662050648,0.416155589
513,0.399534873,0.361811703,0.20008816,0.60930985,0.554838655,0.369516956
514,0.470020128,0.58491449,0.273511788,0.518274666,0.666158923,0.309651805
515,0.379110129,0.589034952,0.235587592,0.565486357,0.59793097,0.116499641
516,0.525472311,0.447704357,0.233181271,0.603984741,0.534407807,0.223180143
517,0.703593476,0.370524872,0.470232786,0.622556808,0.613838493,0.198380936
518,0.492277752,0.197094843,0.383716272,0.542871598,0.531118798,0.1623584
519,0.405224476,0.359636843,0.370155839,0.612510132,0.648837112,0.296457502
520,0.501177241,0.401364323,0.54263857,0.471518775,0.558123056,0.344006897
521,0.314166004,0.587310173,0.502121517,0.668059245,0.692203707,0.500386564
522,0.3526477,0.313675286,0.144791591,0.657678583,0.517774474,0.388535039
523,0.360544693,0.376726264,0.371304651,0.532935272,0.649262148,0.340669718
524,0.298578833,0.637471823,0.420941712,0.515240845,0.468769532,0.509586093
525,0.397780807,0.460200761,0.290018141,0.47415398,0.621559774,0.197799601
526,0.376553864,0.340254185,0.276378115,0.660436227,0.439278525,0.096262574
527,0.225793076,0.354457109,0.139817804,0.638382626,0.525959299,0.152677405
528,0.42928521,0.440725811,0.341915993,0.607406869,0.564661565,0.09076169
529,0.380956776,0.596265649,0.165237244,0.616883759,0.644629822,0.282091719
530,0.317429923,0.482527746,0.180552082,0.53907303,0.62054419,0.175790143
531,0.468063913,0.650014454,0.40357948,0.6357665,0.767287938,0.462327952
532,0.526747881,0.567555235,0.22747241,0.549882291,0.557424877,0.272132364
533,0.557640344,0.296103035,0.122778024,0.665764496,0.651508141,0.196450153
534,0.68250237,0.488764579,0.361999224,0.575654536,0.710527776,0.242435721
535,0.574936471,0.422645308,0.367111662,0.484080895,0.731201356,0.229489667
536,0.103498604,0.376190268,0.212338504,0.718339135,0.632650908,0.209972672
537,0.232431598,0.420458215,0.257572829,0.597750479,0.62726887,0.50613166
538,0.346413931,0.359473891,0.311948723,0.584489633,0.620849645,0.249276918
539,0.433971284,0.533557587,0.23520574,0.400180039,0.790640176,0.09945314
540,0.39342519,0.420597779,0.217931673,0.635196809,0.711258793,0.230022992
541,0.424562941,0.310752621,0.307326716,0.597730682,0.532805804,0.156640389
542,0.318871806,0.488540512,0.347890831,0.65891663,0.362485992,0.408864425
543,0.34596818,0.401804073,0.162946523,0.71472121,0.649612814,0.239114229
544,0.433322423,0.46608572,0.322219938,0.614876929,0.712022301,0.276917723
545,0.389887884,0.530212534,0.355650538,0.541919602,0.515437503,0.301042523
546,0.31629582,0.526540027,0.213679438,0.597505268,0.514105621,0.237860201
547,0.423077262,0.437416426,0.345061473,0.412910709,0.585967788,0.152605183
548,0.431506821,0.314984671,0.277081249,0.74789728,0.563981293,0.298223549
549,0.536960994,0.268016724,0.216964822,0.5136754,0.656732031,0.332093824
550,0.333327742,0.470016032,0.306624377,0.626837852,0.699733851,0.274322903
551,0.1929117,0.581030718,0.264472184,0.467705518,0.548545683,0.185226674
552,0.405710164,0.226938798,0.185106489,0.559591744,0.451770024,0.21128975
553,0.611591295,0.291557097,0.26208387,0.472323989,0.573863369,0.230137591
554,0.376949725,0.403812043,0.363998787,0.589716201,0.578841332,0.294018089
555,0.576626394,0.330656295,0.174076553,0.549338177,0.50475622,0.359867063
556,0.400661212,0.416661945,0.35999612,0.591480439,0.695433221,0.402790077
557,0.285398186,0.509898186,0.229376406,0.5153592,0.648093045,0.440579037
558,0.466175012,0.309899674,0.36055297,0.58464539,0.435248277,0.376444596
559,0.455651246,0.398002368,0.194578931,0.349951893,0.651186922,0.342594708
560,0.332425291,0.309599276,0.08825267,0.587865744,0.621940063,0.290438432
561,0.395832235,0.455518985,0.233462773,0.635300812,0.391587346,0.260910177
562,0.469253255,0.477430077,0.385668913,0.693789424,0.68417991,0.22592274
563,0.48325992,0.40278399,0.305618587,0.367990364,0.57520386,0.237552456
564,0.573512613,0.540076038,0.327432438,0.65375045,0.561600021,0.154693479
565,0.457306055,0.445081405,0.360603502,0.487047289,0.459508958,0.12085672
566,0.42568083,0.394613026,0.384485634,0.575602098,0.467303548,0.385969932
567,0.54294338,0.554366215,0.302127309,0.410215747,0.503708936,0.122899687
568,0.471353576,0.612680195,0.297583514,0.549321709,0.580423117,0.268350429
569,0.379801307,0.366826955,0.288965517,0.474391269,0.633409247,0.310434715
570,0.42162289,0.521827713,0.385591339,0.591177531,0.551033614,0.350861952
571,0.404073109,0.402743942,0.243878036,0.741816629,0.554946066,0.308241474
572,0.399779967,0.669041021,0.382152375,0.756458339,0.787347384,0.347829454
573,0.465180412,0.524579113,0.176261118,0.709356173,0.797494881,0.290270396
574,0.639622523,0.562703332,0.229608369,0.723847672,0.49735145,0.251978968
575,0.307539376,0.335849071,0.158174904,0.686674198,0.700332738,0.251312002
576,0.322537759,0.49707507,0.238175836,0.630037649,0.704291416,0.486313319
577,0.477295756,0.57400408,0.231065076,0.752343191,0.640655639,0.34314312
578,0.331842517,0.293786228,0.036571959,0.755150883,0.738960557,0.069975589
579,0.50882022,0.385085108,0.177789387,0.596959836,0.554004939,0.191037552
580,0.662304652,0.511657882,0.275283234,0.620649494,0.542901214,0.393411509
581,0.348914678,0.436191845,0.158669685,0.467028432,0.582304524,0.344215532
582,0.506489197,0.410599036,0.347165649,0.560934213,0.495848558,0.332459901
583,0.554808462,0.418964433,0.228299485,0.764974778,0.5609857,0.305474314
584,0.494477347,0.426364342,0.165200603,0.586844889,0.633235578,0.083187227
585,0.342627459,0.302086695,0.252828659,0.66348557,0.512415634,0.250357889
586,0.657477304,0.4395762,0.193119565,0.681666396,0.461425265,0.557632448
587,0.542362887,0.46829851,0.279299985,0.792711723,0.541582729,0.458241792
588,0.493829569,0.539224505,0.361285087,0.508104348,0.580002066,0.267175783
589,0.445997689,0.44252972,0.114371039,0.560355925,0.402488969,0.110505412
590,0.368158732,0.605827874,0.212466715,0.597907448,0.510751197,0.269827843
