sample,dr_LAL,dr_LAM,dr_LAU,bar_LAL,bar_LAM,bar_LAU,sp_LAL,sp_LAM,sp_LAU
246,0.396812156,0.57145581,0.151748038,1.589823975,1.687044782,1.619685718,0.484198963,0.478075353,0.453554493
247,0.543864233,0.596727569,0.282475447,1.611604112,1.666865781,1.687512553,0.471650693,0.472727441,0.45192172
248,0.508044905,0.597310011,0.277669452,1.63620554,1.647238874,1.598444609,0.468896543,0.460605805,0.460431327
249,0.359525887,0.428121107,0.283045291,1.565109797,1.578296934,1.636354885,0.47884866,0.475818987,0.455392125
250,0.416886649,0.467088258,0.416391058,1.562556821,1.71364401,1.711997771,0.473699231,0.494618222,0.462801516
251,0.457526941,0.447107617,0.327059489,1.551312967,1.641486654,1.73594282,0.47735535,0.504371519,0.456998484
252,0.448443784,0.415858196,0.207148994,1.656791715,1.667266712,1.74363284,0.484811842,0.502726071,0.457863516
253,0.356023086,0.39413502,0.297331523,1.653135131,1.628307538,1.656328468,0.482009116,0.488771926,0.466864469
254,0.414622722,0.495372502,0.186195578,1.577506966,1.685903394,1.667234614,0.467690745,0.49065539,0.468452428
255,0.537688586,0.599813408,0.33221522,1.595554771,1.64952912,1.675553272,0.461164604,0.49063823,0.467177237
256,0.539859607,0.531668315,0.245394444,1.607105658,1.679837991,1.661783705,0.496407128,0.481332292,0.471225141
257,0.470760478,0.434336905,0.347383322,1.626697401,1.672423867,1.71860195,0.485043968,0.47572863,0.457800466
258,0.419777434,0.601511445,0.272479042,1.595175818,1.66008527,1.632929619,0.478053124,0.469831597,0.45920237
259,0.560569215,0.534234243,0.226205133,1.530956664,1.649271888,1.691996611,0.460665091,0.4798765,0.480575169
260,0.493426871,0.393858971,0.192720043,1.580857204,1.66402063,1.678744607,0.47048628,0.502591167,0.470028578
261,0.526077027,0.393442228,0.279221525,1.647341249,1.616429908,1.686150003,0.489415721,0.501316662,0.452574405
262,0.547032613,0.602860335,0.249404625,1.604327379,1.650209843,1.640680783,0.471649571,0.486631169,0.464460728
263,0.482968037,0.401525966,0.376771437,1.598914907,1.656990991,1.710214373,0.483034029,0.495851307,0.469736079
264,0.4358861,0.511043463,0.259738488,1.566665396,1.731936989,1.722707227,0.468313262,0.488633298,0.493705592
265,0.559174551,0.455120247,0.261153202,1.65327228,1.713252237,1.672737003,0.480379859,0.483153348,0.469081622
266,0.478053187,0.525977942,0.260209743,1.583739238,1.626686319,1.687100294,0.456746733,0.481151084,0.463643661
267,0.606653219,0.532740658,0.195711628,1.626958421,1.651779072,1.656767086,0.454144421,0.473922338,0.482278691
268,0.683000184,0.584216293,0.322928492,1.605657003,1.677858481,1.682408421,0.461781529,0.450835472,0.474687593
269,0.465749349,0.638453836,0.204776156,1.601411422,1.67656026,1.672965072,0.478948314,0.468443357,0.456966407
270,0.496639406,0.551179264,0.302021954,1.615671231,1.669599602,1.675439499,0.474153078,0.467501865,0.468928411
271,0.431409649,0.534150053,0.245320322,1.589131992,1.67798386,1.671501882,0.464315972,0.480193402,0.465632971
272,0.577679618,0.558775331,0.310597517,1.488591807,1.627011727,1.671688034,0.476936348,0.4832086,0.475490991
273,0.510702091,0.505159934,0.197911893,1.507345948,1.644083275,1.660335498,0.484290851,0.47294593,0.485802433
274,0.470764653,0.430434917,0.277989622,1.560342303,1.71378976,1.697405799,0.479202678,0.494181993,0.460533839
275,0.475037926,0.486721497,0.352532576,1.530493167,1.737610567,1.688133208,0.482375737,0.497038759,0.471039169
276,0.521212657,0.433089564,0.197026162,1.535657593,1.663532548,1.610375035,0.473294694,0.490012532,0.487716675
277,0.451885673,0.465051713,0.206278391,1.603781918,1.687267424,1.661592347,0.466873587,0.468202391,0.465889078
278,0.505317835,0.598290916,0.303950761,1.616979432,1.640019378,1.689423915,0.462252363,0.486614499,0.455111109
279,0.530245946,0.508462892,0.326557936,1.598122803,1.669095847,1.658247666,0.486624927,0.477041688,0.457056602
280,0.444517778,0.602425121,0.344561498,1.586173973,1.703813836,1.652987984,0.486768686,0.485090216,0.46304268
281,0.450469189,0.657119276,0.316394497,1.645223227,1.669146188,1.586191203,0.479859378,0.473626853,0.465910255
282,0.348336368,0.516768966,0.310824829,1.553154525,1.661700287,1.70898299,0.473181446,0.488704866,0.466869826
283,0.459213533,0.4981112,0.227718592,1.547959001,1.659523878,1.647916383,0.469964747,0.481483374,0.46184789
284,0.578745378,0.423695497,0.402716636,1.573694166,1.688350066,1.650398661,0.490827182,0.45747087,0.474570846
285,0.635240755,0.441186926,0.202059529,1.596585062,1.703231102,1.660651487,0.491440542,0.488696611,0.47693089
286,0.559022809,0.48615578,0.24712967,1.635251528,1.742346629,1.704547903,0.468317242,0.512518148,0.485656593
287,0.445114073,0.502860606,0.354119221,1.584339084,1.583920116,1.668079699,0.473815594,0.497800951,0.468357308
288,0.506694008,0.286606899,0.242660094,1.611672749,1.586292171,1.676378967,0.489536455,0.493949943,0.478164161
289,0.358024762,0.543013053,0.179221037,1.625665964,1.601051468,1.628253103,0.470163467,0.504183851,0.491485072
290,0.479063385,0.491512345,0.273056612,1.585938833,1.62928537,1.643066721,0.4670695,0.50563448,0.467467031
291,0.570280284,0.452531038,0.207893575,1.592207768,1.71826162,1.672626608,0.470325534,0.494813789,0.470738271
292,0.530244128,0.595888162,0.188112455,1.645654008,1.723898152,1.636420411,0.494099673,0.485665828,0.477680237
293,0.52297515,0.517571403,0.205692934,1.619750457,1.629670626,1.747608677,0.46774994,0.495688971,0.476009343
294,0.429366487,0.501651881,0.471664482,1.67737472,1.666957542,1.661909731,0.468929692,0.467896657,0.47506017
295,0.525113775,0.538615211,0.349325271,1.583705119,1.618050566,1.670057772,0.480381807,0.487080306,0.470367842
296,0.602261636,0.424177825,0.182537028,1.573669157,1.609194299,1.642328704,0.460079351,0.474627622,0.457834551
297,0.435889929,0.491237607,0.244349341,1.547196892,1.647172355,1.703672742,0.478668569,0.477682557,0.468877414
298,0.516754892,0.397401671,0.248516089,1.557162373,1.573813354,1.730616932,0.471735503,0.463557369,0.462434
299,0.448129676,0.522629371,0.306073133,1.674136559,1.661255464,1.713813312,0.468022693,0.488579757,0.480814185
300,0.613007414,0.550623879,0.363016192,1.548377138,1.615419732,1.74690023,0.464745533,0.485510818,0.489022509
301,0.609910678,0.577443487,0.290503329,1.635225234,1.754179635,1.672795231,0.47818782,0.474874167,0.46957436
302,0.538195502,0.562306312,0.175079142,1.536886296,1.632985311,1.647127907,0.471863682,0.457910341,0.461434534
303,0.594211015,0.454729552,0.311450493,1.627322547,1.722139187,1.622405832,0.468281671,0.467259998,0.476511833
304,0.474402462,0.539566412,0.251505994,1.583159652,1.59720755,1.655582818,0.474696409,0.481672979,0.471336525
305,0.435611127,0.384137595,0.28567878,1.585741091,1.674543693,1.703578528,0.474381113,0.486150345,0.463137914
306,0.523032858,0.493812742,0.306244069,1.582075284,1.689995843,1.656247228,0.478264451,0.474737393,0.486918278
307,0.449076488,0.503443955,0.420911071,1.570282377,1.697328302,1.655418195,0.491114958,0.485234378,0.474763924
308,0.487670529,0.555528545,0.291166099,1.660493652,1.687091255,1.66514154,0.471810051,0.480683338,0.454782774
309,0.522163702,0.59620801,0.247341179,1.559154488,1.661879976,1.719444861,0.474823033,0.491826979,0.473014082
310,0.487880493,0.446774465,0.119897924,1.566265407,1.630062188,1.766824934,0.450358692,0.501146651,0.460830677
311,0.65867152,0.474406365,0.391372975,1.614734491,1.748936616,1.674848085,0.464570617,0.47001159,0.490414434
312,0.617440843,0.385570451,0.322510705,1.599592201,1.68808942,1.673859602,0.480996973,0.477264355,0.476330769
313,0.507301005,0.546879979,0.366710678,1.549375297,1.671702705,1.664171224,0.498068099,0.494721896,0.460268424
314,0.363439774,0.433494053,0.17248628,1.555121492,1.683749089,1.670903188,0.48223957,0.476694766,0.477036978
315,0.479401737,0.529426657,0.361114492,1.615035502,1.67156542,1.657474606,0.459505388,0.472120483,0.47015453
316,0.51137293,0.558029994,0.28215254,1.604855445,1.682907573,1.653903986,0.475589191,0.489666837,0.473480327
317,0.511486293,0.533272181,0.145769262,1.574688784,1.66874728,1.679540737,0.474391904,0.492513322,0.458200247
318,0.636307522,0.630091441,0.293157323,1.562357483,1.601155883,1.639131118,0.469182282,0.496613545,0.487099792
319,0.427659366,0.488134907,0.229764064,1.68096182,1.632863743,1.66269441,0.473138043,0.476118975,0.49702573
320,0.603512098,0.533661939,0.162392591,1.581871777,1.656460452,1.638973658,0.476190964,0.484498863,0.479514254
321,0.518751384,0.632970494,0.199215079,1.559344808,1.657634046,1.672064235,0.451339502,0.462827555,0.462313565
322,0.483821633,0.46733245,0.147624514,1.651561852,1.660665723,1.732700159,0.458534579,0.499966004,0.465458274
323,0.398749379,0.489018669,0.179104685,1.590450507,1.617309298,1.726905503,0.481419743,0.467918579,0.462495037
324,0.503455263,0.534441225,0.266451266,1.603911584,1.732763972,1.723454861,0.494694856,0.486143731,0.456739528
325,0.468648142,0.569217279,0.37365817,1.575864827,1.743089567,1.661267862,0.45639788,0.493895112,0.471224806
326,0.546691711,0.581251136,0.296666042,1.584073833,1.627651372,1.667328157,0.473010854,0.493654043,0.467663279
327,0.425008815,0.520949576,0.268645298,1.609879997,1.619550328,1.63973612,0.453187407,0.485862835,0.46303547
328,0.497867144,0.47687101,0.348716515,1.642405188,1.701883627,1.742240908,0.470210634,0.505445875,0.464796045
329,0.431169165,0.51701506,0.31728934,1.676591645,1.65674247,1.65557953,0.469457917,0.471356616,0.45661203
330,0.587098286,0.621641115,0.295440653,1.49549404,1.660685732,1.605652668,0.482460463,0.482256188,0.465252734
331,0.433392826,0.569374319,0.299152832,1.599926844,1.680599371,1.557316981,0.46216657,0.45533376,0.474633062
332,0.475474192,0.554403148,0.267312316,1.614206014,1.619409669,1.688461783,0.459436168,0.469232341,0.452939642
333,0.506658829,0.609726,0.28200352,1.581942334,1.520904507,1.654075029,0.456978301,0.478728874,0.471281414
334,0.561415151,0.460755437,0.203457519,1.588201126,1.610009663,1.655446418,0.452361094,0.497386167,0.4888047
335,0.469242491,0.485971673,0.16546881,1.597283988,1.642465123,1.701693236,0.479852156,0.493227908,0.478302554
336,0.460248442,0.656955539,0.265289543,1.685602994,1.67254485,1.687052381,0.474535484,0.492905716,0.46884118
337,0.54009668,0.506311919,0.232902751,1.5357326,1.695477579,1.698775465,0.460560612,0.491567713,0.468886244
338,0.485361853,0.330988137,0.248001477,1.605225237,1.676876846,1.647530838,0.485998732,0.495623244,0.474505421
339,0.519798841,0.569722223,0.296017371,1.614544994,1.640204047,1.652485978,0.489918667,0.483870056,0.461878364
340,0.5913371,0.540082171,0.287616814,1.632411555,1.667491789,1.656027326,0.476599687,0.481124826,0.458332758
341,0.584115191,0.475181468,0.297725924,1.594300401,1.654355581,1.711223532,0.455511471,0.480980604,0.478567326
342,0.467159052,0.493623507,0.336465042,1.616466015,1.571941701,1.679415698,0.467525043,0.472912028,0.461783266
343,0.593582574,0.701818425,0.326815563,1.509271863,1.714365304,1.654763615,0.45106205,0.488576175,0.464498069
344,0.535347259,0.610245765,0.376612664,1.571935159,1.62601165,1.677700134,0.461613643,0.488301731,0.476923405
345,0.562844039,0.427461062,0.339795586,1.63992642,1.632913173,1.70994797,0.476700298,0.459384781,0.460738472
346,0.663423631,0.503496689,0.253397497,1.614980675,1.725410922,1.695388969,0.494226133,0.481238052,0.464351916
347,0.604869077,0.598721228,0.163941533,1.588095839,1.719609718,1.679750354,0.475011824,0.484714936,0.454972027
348,0.580527599,0.579589097,0.120763878,1.532746094,1.67808876,1.722716231,0.477809884,0.49697804,0.471063649
349,0.404134244,0.503842213,0.191720644,1.656686259,1.720374735,1.710441615,0.482854041,0.485240786,0.476866841
350,0.414466954,0.447939167,0.137092714,1.678527818,1.680568414,1.631885481,0.474088967,0.481220256,0.474448616
351,0.561786824,0.388168709,0.203860767,1.457021912,1.674531397,1.673814011,0.452780772,0.477648539,0.474609652
352,0.653386613,0.475368576,0.189928503,1.656284945,1.676884339,1.726501783,0.488567514,0.473251059,0.473680662
353,0.501913474,0.598367644,0.210385266,1.555299961,1.665198742,1.631946454,0.476699844,0.459118097,0.477586108
354,0.511323238,0.50995771,0.303911448,1.615282869,1.703575408,1.66385769,0.470519107,0.481353219,0.481040117
355,0.550653472,0.484404951,0.142588205,1.633831884,1.733129067,1.646897671,0.458082485,0.485523793,0.457810401
356,0.482561158,0.505491633,0.346231285,1.664273445,1.696645408,1.63959433,0.470253333,0.477169447,0.452844292
357,0.489248276,0.450431394,0.274380601,1.672271045,1.699187949,1.701022264,0.486603427,0.469076545,0.439194803
358,0.432787864,0.488853877,0.166683927,1.541388244,1.743494132,1.610260332,0.468114071,0.485624938,0.456880852
359,0.481378216,0.626791389,0.214864786,1.546133991,1.664881656,1.712469632,0.466294573,0.459443312,0.449103318
360,0.585948929,0.434457096,0.234046234,1.517613456,1.67309831,1.694021494,0.470277696,0.453200256,0.457186308
361,0.471637221,0.60912993,0.30554369,1.564406184,1.692584814,1.654474061,0.489662821,0.464363374,0.451591578
362,0.523606566,0.544954751,0.330415396,1.486898875,1.677084317,1.755390094,0.480668764,0.483803962,0.471411723
363,0.401515624,0.628100491,0.390921156,1.558016245,1.698908218,1.729263836,0.475419899,0.47709029,0.438851119
364,0.665901183,0.557699222,0.385107595,1.572640456,1.644458988,1.648441214,0.487525612,0.483223508,0.458728593
365,0.582686006,0.510875147,0.282393354,1.641234092,1.670486681,1.771896208,0.473239616,0.491962256,0.454828218
366,0.555543976,0.617195292,0.226546631,1.630573601,1.708200295,1.639368957,0.432842286,0.452364708,0.457131958
367,0.394125889,0.616826601,0.219178931,1.576900144,1.677432472,1.763539777,0.471024045,0.466984902,0.456790385
368,0.523062053,0.670678158,0.243803282,1.58813856,1.623580073,1.75334557,0.499069701,0.490452582,0.461880503
369,0.639256859,0.531772755,0.380425507,1.59082268,1.640804285,1.700155142,0.482892228,0.477468583,0.460808755
370,0.505374936,0.490240033,0.238651711,1.59480048,1.673760564,1.687057255,0.470735084,0.490220759,0.458755207
371,0.565366885,0.518324166,0.260133109,1.607269524,1.688894231,1.683050202,0.475086487,0.482360723,0.458336477
372,0.44289492,0.59259348,0.215824348,1.539483633,1.767370342,1.662681331,0.493425459,0.480769203,0.465725613
373,0.44793977,0.310390847,0.195922309,1.582794742,1.607027424,1.612343552,0.487935883,0.486077636,0.447612094
374,0.504001447,0.542923353,0.184094081,1.576455751,1.675869047,1.701849815,0.483544211,0.470370227,0.456507016
375,0.451842892,0.553666456,0.235477051,1.534325131,1.604944657,1.693550794,0.507753877,0.479462802,0.462509515
376,0.455098479,0.486831452,0.301848946,1.554850246,1.745697414,1.753347245,0.481304403,0.480077078,0.452975817
377,0.353735719,0.406848662,0.336364746,1.648198763,1.709863132,1.711929138,0.496078514,0.50097798,0.449715107
378,0.343671065,0.440964926,0.403300709,1.524369693,1.681707813,1.556152134,0.502086029,0.484480888,0.452095219
379,0.461276498,0.501027453,0.191867375,1.565108208,1.67801381,1.609972554,0.484733311,0.466022132,0.470924471
380,0.439178294,0.540692958,0.355145592,1.558735367,1.73512418,1.604704662,0.481396998,0.485186411,0.480905005
381,0.553669452,0.540312176,0.271355569,1.61722267,1.723906216,1.710376095,0.47360882,0.489052393,0.448995898
382,0.585184201,0.480096317,0.225082475,1.588946126,1.69925422,1.661863687,0.503963946,0.477687487,0.472943139
383,0.676810755,0.56143103,0.232369692,1.640183819,1.599510995,1.688380584,0.469099358,0.47211526,0.468086188
384,0.647642661,0.524978182,0.294416175,1.603043159,1.677764146,1.643814051,0.474111268,0.507099231,0.451434551
385,0.550790446,0.476387187,0.349223099,1.583976384,1.662466074,1.632659408,0.474650797,0.482928033,0.479806806
386,0.531159292,0.494238178,0.305475014,1.593219609,1.690135182,1.563347892,0.477654437,0.480589441,0.476886608
387,0.404404251,0.552590467,0.209219954,1.604923873,1.660436291,1.608586046,0.476214717,0.488968597,0.455499878
388,0.52744436,0.620599186,0.361267377,1.606151206,1.661980519,1.694998203,0.487873311,0.480246436,0.455554187
389,0.409795176,0.491010528,0.223957743,1.628634487,1.746052031,1.687619753,0.463952325,0.50711133,0.4878162
390,0.513282543,0.488301051,0.207269641,1.516532363,1.613680078,1.666277207,0.474398316,0.496480009,0.47436967
391,0.623997776,0.374178521,0.26742849,1.525049398,1.641885975,1.634296037,0.473145976,0.475611114,0.470254062
392,0.446961029,0.527547337,0.298910977,1.595828767,1.710110754,1.706384379,0.460245363,0.459739198,0.495507259
393,0.485634635,0.404126835,0.234386489,1.603965305,1.577807154,1.710161903,0.486544793,0.479627201,0.477163459
394,0.414368806,0.52199813,0.292561322,1.656896576,1.754600918,1.658310083,0.482766192,0.468593122,0.466650241
395,0.413527212,0.61852296,0.168352583,1.6473147,1.633765958,1.67656488,0.487385906,0.492448597,0.466284936
396,0.513888502,0.503202254,0.332650781,1.647601927,1.651838056,1.655825059,0.497332457,0.455344113,0.481001099
397,0.565703854,0.605969621,0.440251402,1.653700446,1.689815724,1.692247496,0.470447706,0.484616767,0.450400873
398,0.532396502,0.666758467,0.303992387,1.635444078,1.693093402,1.677957194,0.467832247,0.484305566,0.463185291
399,0.525947748,0.543382543,0.230359156,1.661904897,1.599118679,1.63087923,0.46369797,0.471865517,0.453585692
400,0.32885335,0.583016813,0.249109626,1.570358583,1.72026005,1.69181949,0.454210825,0.465355312,0.449389242
401,0.509284158,0.500861659,0.410430617,1.609312713,1.69365108,1.662433153,0.474774998,0.464406185,0.451217825
